ticker,fetched_at,price,sector,industry,name,pe,pb,eps,roe,margin,debt_eq,market_cap,peg,mom_12_2,error,currency,avg_volume,country,target_low_price,target_mean_price,target_high_price,recommendation_key,num_analyst_opinions,free_cashflow,total_cash,total_debt,quick_ratio,operating_margin,financial_currency,buyback_avg_3y,div_avg_3y,sector_median_pe,industry_median_pe,industry_count,peer_median_pe,roe_pct,margin_pct,debt_pct,quality_multiplier,fair_pe,fair_value,valuation_gap,sector_momentum,sector_median_pb,analyst_gap,explication,passes_filter
5515.TW,2026-09-03,52.70000076293945,Industrials,Engineering & Construction,"Chien Kuo Construction Co., Ltd.",5.355691,2.0226445,9.84,0.22418,0.15725,2.741,10624320512.0,,1.352470293268396,,TWD,686386.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,17.453196,87,17.453196,0.7725947521865889,0.8192419825072886,0.05102040816326531,1.3283527696793003,23.18400124635568,228.1305722641399,3.3288533009769816,0.12008745507775205,2.37543655,,P/E de 5.4 nettement sous la mediane de l'industrie (17.5) ; ROE (22%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
PAGS,2026-09-02,9.670000076293944,Technology,Software - Infrastructure,PagSeguro Digital Ltd.,6.7152777,0.9203506,1.44,0.14535,0.10862,11.823,2665497088.0,,-0.076345278276425,,USD,2952838.0,Brazil,7.816184,11.791913,14.171986,buy,15.0,,,,,,,,,24.234068,27.76909,50,27.76909,0.4929078014184397,0.50177304964539,0.30851063829787234,1.0447695035460993,29.01229837322695,41.777709657446806,3.3203422262493136,0.18160768933520066,3.1429535,0.21943256535312106,"P/E de 6.7 nettement sous la mediane de l'industrie (27.8) ; dette plus faible que la mediane du secteur ; cible analystes (15 analystes, moyenne 11.79) +22% au-dessus du prix actuel",False
9946.TW,2026-09-03,17.299999237060547,Real Estate,Real Estate - Diversified,San Far Property Limited,3.7284482,0.7777028,4.64,0.22549999,0.34328997,112.595,5560637952.0,,0.0246544469809124,,TWD,737670.0,Taiwan,,,,none,,,,,,,,,,16.63,13.117273,14,13.117273,0.9226519337016574,0.6077348066298343,0.6298342541436464,1.2058011049723756,15.81682227762431,73.39005536817679,3.2421999193478888,0.0397132859102749,1.1469057,,P/E de 3.7 nettement sous la mediane de l'industrie (13.1) ; ROE (23%) dans le haut du secteur,False
AUPH,2026-09-03,16.170000076293945,Healthcare,Biotechnology,Aurinia Pharmaceuticals Inc.,6.9698277,3.4954605,2.32,0.66117996,1.0083699,10.431,2151437312.0,,0.4579185821063947,,USD,1422839.0,Canada,16.0,17.85714,21.0,strong_buy,7.0,147817120.0,443023008.0,64136000.0,4.857,0.55685,USD,-46131666.66666666,0.0,23.3923085,20.7848435,28,20.7848435,0.9435483870967742,0.9959677419354839,0.2056451612903226,1.4193548387096773,29.501068193548384,68.44247820903225,3.232682615096116,0.10175650651128215,2.97182475,0.10433765712713194,P/E de 7.0 nettement sous la mediane de l'industrie (20.8) ; ROE (66%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
INVE-B.ST,2026-09-02,404.3500061035156,Financial Services,Asset Management,Investor AB (publ),4.7193046,1.140788,85.68,0.27254,0.80067,11.589,,5.08,0.4265984952301318,,SEK,2398769.0,Sweden,327.0,391.5,440.0,hold,4.0,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.8916666666666667,0.9283333333333333,0.105,1.4016666666666668,19.94742179416667,1709.0950993242004,3.2267715432818953,0.1924712877471899,1.5007997,-0.03177941365042536,P/E de 4.7 nettement sous la mediane de l'industrie (14.2) ; ROE (27%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
1038.HK,2026-09-03,64.94999694824219,Utilities,Utilities - Regulated Electric,CK Infrastructure Holdings Limited,6.3927164,1.1064359,10.16,0.17155,5.09082,13.717,163648716800.0,3.73,0.3151217780954352,,HKD,1798425.0,Hong Kong,63.5,71.212,87.33,none,15.0,,,,,,,,,18.395144,19.012283,49,19.012283,0.8503937007874016,0.9921259842519685,0.047244094488188976,1.4114173228346458,26.83426557283465,272.63613822,3.197631270672118,0.0964512996038442,1.7816312,0.09641267661256281,P/E de 6.4 nettement sous la mediane de l'industrie (19.0) ; ROE (17%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
CII,2026-09-03,24.440000534057617,Financial Services,Asset Management,"BlackRock Enhanced Large Cap Core Fund, Inc.",4.8110237,1.0802687,5.08,0.22759001,25.42447,0.002,1001638016.0,,0.2419699237769947,,USD,77401.0,United States,,,,none,,80456128.0,664.0,14001.0,0.004,0.04699,USD,-22629944.33333333,-63796891.0,13.980483,14.231216499999999,124,14.231216499999999,0.8366666666666667,0.9966666666666667,0.0033333333333333335,1.416666666666667,20.16089004166667,102.41732141166668,3.190561340984676,0.1924712877471899,1.5007997,,P/E de 4.8 nettement sous la mediane de l'industrie (14.2) ; ROE (23%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
ZM,2026-09-02,96.06999969482422,Technology,Software - Application,"Zoom Communications, Inc.",8.920148,2.8276675,10.77,0.32143003,0.65192,0.533,28031662080.0,4.21,0.1718787915778883,,USD,3527395.0,United States,79.0,118.24,135.0,buy,25.0,,,,,,,,,24.234068,26.324999,67,26.324999,0.8404255319148937,0.9946808510638298,0.0425531914893617,1.4082446808510638,37.07203981515957,399.26586880926857,3.1559890712769416,0.18160768933520066,3.1429535,0.23076923467888988,P/E de 8.9 nettement sous la mediane de l'industrie (26.3) ; ROE (32%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
NCV,2026-09-02,16.399999618530273,Financial Services,Asset Management,Virtus Convertible & Income Fund,4.408602,0.9329313,3.72,0.16482,3.5106,22.036,,,0.2211538474941112,,USD,68017.0,United States,,,,none,,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.6633333333333333,0.9733333333333334,0.16333333333333333,1.2841666666666667,18.275253855416665,67.98394434215,3.1453625563097756,0.1924712877471899,1.5007997,,P/E de 4.4 nettement sous la mediane de l'industrie (14.2) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
3006.TW,2026-09-03,291.5,Technology,Semiconductors,Elite Semiconductor Microelectronics Technology Inc.,9.15515,4.365602,31.84,0.64057,0.30476,10.556,82925338624.0,,3.0257493829630064,,TWD,11953010.0,Taiwan,,,,none,,,,,,,,,,24.234068,27.4522255,72,27.4522255,0.9432624113475178,0.9042553191489362,0.28900709219858156,1.3754432624113473,37.75897860217198,1202.2458786931559,3.124342637026264,0.18160768933520066,3.1429535,,P/E de 9.2 nettement sous la mediane de l'industrie (27.5) ; ROE (64%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
1615.TW,2026-09-03,44.20000076293945,Industrials,Electrical Equipment & Parts,Dah San Electric Wire & Cable Corp.,8.700788,1.8693169,5.08,0.24598,0.17569,18.869,8779460608.0,0.77,-0.0290568827068858,,TWD,173967.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,26.86747,49,26.86747,0.8119533527696793,0.8615160349854227,0.16909620991253643,1.329081632653061,35.70906089285714,181.40202933571427,3.104118239921279,0.12008745507775205,2.37543655,,P/E de 8.7 nettement sous la mediane de l'industrie (26.9) ; ROE (25%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
CQR.AX,2026-09-03,3.900000095367432,Real Estate,REIT - Retail,Charter Hall Retail REIT,5.8208957,0.77503973,0.67,0.13859999,0.9318,53.824,2266795520.0,4.38,-0.003879205130397,,AUD,1459236.0,Australia,4.15,4.48076,4.8,none,11.0,,,,,,,,,16.63,18.130150999999998,28,18.130150999999998,0.7734806629834254,0.9502762430939227,0.23204419889502761,1.3162983425414365,23.864687711325963,15.989340766588397,3.099830865537963,0.0397132859102749,1.1469057,0.1489127924182403,P/E de 5.8 nettement sous la mediane de l'industrie (18.1) ; ROE (14%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
AMSC,2026-09-03,28.86000061035156,Industrials,Specialty Industrial Machinery,American Superconductor Corporation,9.400652,2.442451,3.07,0.30163,0.42564,0.681,1398040320.0,0.74,-0.5165852941652538,,USD,876707.0,United States,54.0,61.75,71.0,none,4.0,150625.0,143707008.0,3897000.0,1.593,0.02569,USD,-42000.0,0.0,21.574627999999997,26.9119665,96,26.9119665,0.8790087463556852,0.9825072886297376,0.02040816326530612,1.4300291545189505,38.48489670043732,118.14863287034255,3.0938541362318883,0.12008745507775205,2.37543655,1.1396395943890378,P/E de 9.4 nettement sous la mediane de l'industrie (26.9) ; ROE (30%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
3028.TW,2026-09-03,65.30000305175781,Technology,Semiconductor Equipment & Materials,Zenitron Corporation,9.249292,2.1358018,7.06,0.26667,0.028670002,276.265,17041028096.0,,1.1384213846223483,,TWD,2287809.0,Taiwan,,,,none,,,,,,,,,,24.234068,40.718918,39,40.718918,0.7819148936170213,0.12588652482269502,0.9787234042553191,0.9277482269503546,37.77690397783688,266.70494208352835,3.0843021381198685,0.18160768933520066,3.1429535,,P/E de 9.2 nettement sous la mediane de l'industrie (40.7) ; ROE (27%) dans le haut du secteur ; momentum (+114%) superieur au secteur (+18%),False
KMT,2026-09-02,29.32999992370605,Industrials,Tools & Accessories,Kennametal Inc.,6.6357465,1.4239247,4.42,0.23853001,0.14528,47.334,2235503872.0,1.25,0.4363419123860574,,USD,1279090.0,United States,27.0,33.0,38.0,none,7.0,,,,,,,,,21.574627999999997,21.936304,23,21.936304,0.7944606413994169,0.7740524781341108,0.43440233236151604,1.2321428571428572,27.028660285714288,119.46667846285715,3.0731905480264894,0.12008745507775205,2.37543655,0.12512785836482943,P/E de 6.6 nettement sous la mediane de l'industrie (21.9) ; ROE (24%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
AMER3.SA,2026-09-03,5.380000114440918,Consumer Cyclical,Internet Retail,Americanas S.A.,3.341615,0.2592771,1.61,0.0,-0.021930002,133.911,1077319424.0,1.14,-0.1653028161720996,,BRL,1679276.0,Brazil,,,,none,,-544499968.0,456000000.0,5564000256.0,0.574,-0.02362,BRL,0.0,0.0,16.624776,22.527149,18,22.527149,0.012552301255230125,0.010460251046025104,0.7594142259414226,0.6,13.5162894,21.761225934000002,3.0448374481607976,0.0049086485502458,1.82180005,,P/E de 3.3 nettement sous la mediane de l'industrie (22.5),False
9505.T,2026-09-03,1075.5,Utilities,Utilities - Regulated Electric,Hokuriku Electric Power Company,4.1249566,0.47697544,260.73,0.109160006,0.060890004,243.501,224677576704.0,,0.2219035595223719,,JPY,914650.0,Japan,940.0,993.3333,1040.0,none,3.0,,,,,,,,,18.395144,19.012283,49,19.012283,0.5984251968503937,0.1968503937007874,0.8976377952755905,0.8740157480314961,16.617034748031497,4332.559469854253,3.0284141979119044,0.0964512996038442,1.7816312,-0.07639860529986053,P/E de 4.1 nettement sous la mediane de l'industrie (19.0) ; momentum (+22%) superieur au secteur (+10%),False
2855.TW,2026-09-03,49.95000076293945,Financial Services,Capital Markets,President Securities Corporation,5.203125,1.6668336,9.6,0.37636003,0.61349,220.654,79990685696.0,1.08,1.211803844184823,,TWD,8240659.0,Taiwan,,,,none,,,,,,,,,,13.980483,17.00242,41,17.00242,0.9516666666666667,0.905,0.9316666666666666,1.2191666666666667,20.72878371666667,198.99632368000002,2.9839103231334865,0.1924712877471899,1.5007997,,P/E de 5.2 nettement sous la mediane de l'industrie (17.0) ; ROE (38%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
1419.TW,2026-09-03,67.0,Consumer Cyclical,Textile Manufacturing,"Shinkong Textile Co., Ltd.",4.8270893,0.87810117,13.88,0.21966,0.78542,11.29,20048877568.0,,0.1956389611664444,,TWD,138298.0,Taiwan,,,,none,,,,,,,,,,16.624776,14.569893,31,14.569893,0.7112970711297071,0.9853556485355649,0.13389121338912133,1.3185146443514644,19.21061728713389,266.6433679454184,2.979751760379379,0.0049086485502458,1.82180005,,P/E de 4.8 nettement sous la mediane de l'industrie (14.6) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
EIX,2026-09-02,54.86000061035156,Utilities,Utilities - Regulated Electric,Edison International,5.661507,1.2099957,9.69,0.19734,0.19281,228.042,21110894592.0,3.37,0.030297168012713,,USD,3562939.0,United States,62.0,76.25,86.0,hold,14.0,,,,,,,,,18.395144,19.012283,49,19.012283,0.889763779527559,0.8031496062992126,0.8661417322834646,1.1791338582677167,22.41802660826772,217.2306778341142,2.9597279514635084,0.0964512996038442,1.7816312,0.38990155216316835,P/E de 5.7 nettement sous la mediane de l'industrie (19.0) ; ROE (20%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
CUERVO.MX,2026-09-03,14.449999809265137,Consumer Defensive,Beverages - Wineries & Distilleries,"Becle, S.A.B. de C.V.",7.1182265,0.7591678,2.03,0.10712,0.18531,28.923,51892494336.0,1.85,-0.2217321601655045,,MXN,1706976.0,Mexico,11.5,19.29091,34.0,hold,11.0,6617938944.0,9908490240.0,19789242368.0,1.958,0.17352,MXN,0.0,-1536939666.6666667,19.023937,24.791304,5,24.791304,0.3953488372093023,0.9348837209302325,0.28837209302325584,1.1093023255813954,27.50105118139535,55.82713389823255,2.8634695249225524,0.0287881697864988,2.0474098,0.3350110902860317,P/E de 7.1 nettement sous la mediane de l'industrie (24.8) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
8112.TW,2026-09-03,91.0,Technology,Semiconductors,"Supreme Electronics Co., Ltd.",6.8011956,2.1454167,13.38,0.36929,0.01898,436.334,51168567296.0,,1.1274851349750965,,TWD,20585776.0,Taiwan,,,,none,,,,,,,,,,24.234068,27.4522255,72,27.4522255,0.8776595744680851,0.06205673758865248,0.9929078014184397,0.9561170212765957,26.247540072473402,351.19208616969416,2.8592536941724633,0.18160768933520066,3.1429535,,P/E de 6.8 nettement sous la mediane de l'industrie (27.5) ; ROE (37%) dans le haut du secteur ; momentum (+113%) superieur au secteur (+18%),False
TRMD,2026-09-02,33.689998626708984,Energy,Oil & Gas Midstream,TORM plc,5.541118,1.5133411,6.08,0.26841998,0.35516998,42.199,3448748032.0,,0.71539652518793,,USD,701166.0,United Kingdom,35.0,36.5,38.0,buy,2.0,,,,,,,,,15.8420275,16.59792,33,16.59792,0.8266666666666667,0.88,0.42,1.2783333333333333,21.217674399999996,129.003460352,2.8291322532060823,0.44640223635905524,2.0878667,0.08340758349165633,P/E de 5.5 nettement sous la mediane de l'industrie (16.6) ; ROE (27%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
6625.TW,2026-09-03,75.69999694824219,Communication Services,Entertainment,"B'in Live Co., Ltd.",7.141509,2.3188848,10.6,0.3511,0.12629,32.614,4388517376.0,,-0.0365997696501889,,TWD,158190.0,Taiwan,,,,none,,,,,,,,,,19.260586,22.414433,17,22.414433,0.8613861386138614,0.5643564356435643,0.4158415841584158,1.2178217821782176,27.29678474257425,289.345918271287,2.822271201267279,0.0100046117589944,2.833409,,P/E de 7.1 nettement sous la mediane de l'industrie (22.4) ; ROE (35%) dans le haut du secteur,False
GSL,2026-09-02,44.875,Industrials,Marine Shipping,"Global Ship Lease, Inc.",4.378049,0.83068013,10.25,0.21346001,0.50361,34.508,1617090048.0,0.87,0.547876862666977,,USD,316253.0,Greece,50.0,51.0,52.0,none,3.0,,,,,,,,,21.574627999999997,12.898088,25,12.898088,0.7463556851311953,0.9854227405247813,0.31341107871720114,1.2911807580174928,16.653763040816326,170.70107116836735,2.8039235914956513,0.12008745507775205,2.37543655,0.13649025069637877,P/E de 4.4 nettement sous la mediane de l'industrie (12.9) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
1459.TW,2026-09-03,15.5,Consumer Cyclical,Textile Manufacturing,"Lan Fa Textile Co., Ltd.",4.7987614,1.135864,3.23,0.19474001,0.58502996,32.763,3690755840.0,2.71,0.1808768738048045,,TWD,134631.0,Taiwan,,,,none,,,,,,,,,,16.624776,14.569893,31,14.569893,0.6652719665271967,0.9769874476987448,0.301255230125523,1.2515690376569037,18.23522696077406,58.899783083300214,2.7999860053742074,0.0049086485502458,1.82180005,,P/E de 4.8 nettement sous la mediane de l'industrie (14.6) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
7003.T,2026-09-03,4250.0,Industrials,Aerospace & Defense,"MITSUI E&S Co., Ltd.",11.156027,1.9153092,380.96,0.19448,0.10832,35.226,428900974592.0,7.43,-0.010007698060258,,JPY,2439082.0,Japan,6600.0,7375.0,8300.0,strong_buy,4.0,,,,,,,,,21.574627999999997,35.3742235,46,35.3742235,0.7215743440233237,0.6311953352769679,0.3323615160349854,1.1854956268221575,41.935987261479596,15975.933707133267,2.7590432252078276,0.12008745507775205,2.37543655,0.7352941176470589,"P/E de 11.2 nettement sous la mediane de l'industrie (35.4) ; dette plus faible que la mediane du secteur ; cible analystes (4 analystes, moyenne 7375.00) +74% au-dessus du prix actuel",False
ETW,2026-09-02,9.789999961853027,Financial Services,Asset Management,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,4.752427,0.91078246,2.06,0.20362,11.25746,,1063172288.0,,0.1815265666446472,,USD,267401.0,United States,,,,none,,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.7833333333333333,0.99,0.5391666666666667,1.254375,17.851282197187498,36.773641326206246,2.7562452982120154,0.1924712877471899,1.5007997,,P/E de 4.8 nettement sous la mediane de l'industrie (14.2) ; ROE (20%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
LSF.AX,2026-09-03,4.889999866485596,Financial Services,Asset Management,L1 Long Short Fund Limited,4.89,1.2342252,1.0,0.28370002,0.53324,,3103531264.0,,0.4990551241144607,,AUD,496585.0,Australia,,,,none,,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.9066666666666666,0.8783333333333333,0.5391666666666667,1.288125,18.3315857540625,18.3315857540625,2.7487906451083943,0.1924712877471899,1.5007997,,P/E de 4.9 nettement sous la mediane de l'industrie (14.2) ; ROE (28%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
BCE.TO,2026-09-03,32.55500030517578,Communication Services,Telecom Services,BCE Inc.,4.8517137,1.4702827,6.71,0.30469,0.2589,172.785,30358378496.0,0.22,0.0447865166648311,,CAD,4263447.0,Canada,32.0,37.44444,45.0,buy,18.0,2602625024.0,479000000.0,41776001024.0,0.505,0.22052999,CAD,-138000000.0,-3215000000.0,19.260586,16.064565,30,16.064565,0.7920792079207921,0.8316831683168316,0.900990099009901,1.1287128712871286,18.132281287128713,121.66760743663366,2.7372940038735076,0.0100046117589944,2.833409,0.1501901289814107,P/E de 4.9 nettement sous la mediane de l'industrie (16.1) ; ROE (30%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
ARCO,2026-09-03,8.125,Consumer Cyclical,Restaurants,Arcos Dorados Holdings Inc.,6.5,2.0595691,1.25,0.36361,0.05155,264.126,1711637376.0,0.54,0.2033985518450289,,USD,1235738.0,Uruguay,9.1,11.28889,14.0,buy,9.0,128893000.0,269990016.0,2199575040.0,0.622,0.055630002,USD,0.0,-47046333.333333336,16.624776,22.83152,27,22.83152,0.8723849372384938,0.3786610878661088,0.9016736401673641,1.0554393305439331,24.09728418410042,30.121605230125525,2.7072744898616032,0.0049086485502458,1.82180005,0.3894018461538462,P/E de 6.5 nettement sous la mediane de l'industrie (22.8) ; ROE (36%) dans le haut du secteur ; momentum (+20%) superieur au secteur (+0%),False
ZIM.AX,2026-09-03,16.969999313354492,Basic Materials,Other Precious Metals & Mining,Zimplats Holdings Limited,4.7270193,0.6532436,3.59,0.14064,0.21302,1.681,1826610816.0,,-0.1246138036450394,,AUD,18650.0,Guernsey,,,,none,,,,,,,,,,18.017094999999998,14.627907,9,14.627907,0.5664335664335665,0.7377622377622378,0.08041958041958042,1.1975524475524475,17.51768583041958,62.88849213120629,2.7058629744148766,0.26868299339449564,2.0752654,,P/E de 4.7 nettement sous la mediane de l'industrie (14.6) ; dette plus faible que la mediane du secteur,False
1456.TW,2026-09-03,14.100000381469728,Real Estate,Real Estate Services,"I-Hwa Industrial Co.,Ltd",4.878893,0.71960807,2.89,0.15958999,0.36862,582.588,1321452032.0,,0.1255060072213607,,TWD,94878.0,Taiwan,,,,none,,,,,,,,,,16.63,16.7466255,30,16.7466255,0.8232044198895028,0.6243093922651933,0.9668508287292817,1.0759668508287292,18.018813901243092,52.07437217459254,2.69321778480438,0.0397132859102749,1.1469057,,P/E de 4.9 nettement sous la mediane de l'industrie (16.7) ; ROE (16%) dans le haut du secteur ; momentum (+13%) superieur au secteur (+4%),False
