ticker,name,sector,industry,pilier_bilan,pilier_rendement_capital,pilier_cash,pilier_marges,pilier_discipline,note_qualite_20,note_qualite_n_piliers,note_qualite_low_confidence,pilier_valorisation,pilier_momentum,note_perspective_20,note_perspective_n_piliers,note_perspective_low_confidence
AFX.DE,Carl Zeiss Meditec AG,Healthcare,Medical Instruments & Supplies,11.0,,4.5,12.2,16.4,11.0,4,False,15.9,2.7,9.3,2,False
AFYA,Afya Limited,Consumer Defensive,Education & Training Services,14.2,14.6,,18.9,,15.9,3,False,19.3,8.2,13.8,2,False
AG,First Majestic Silver Corp.,Basic Materials,Silver,15.8,12.8,17.4,16.2,0.6,12.6,5,False,14.9,16.8,15.8,2,False
AG.TO,First Majestic Silver Corp.,Basic Materials,Silver,15.8,12.8,,16.2,,14.9,3,False,13.9,16.7,15.3,2,False
AGBK,AGI Inc,Financial Services,Banks - Regional,7.3,,,5.8,,6.6,2,True,20.0,,20.0,1,True
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,4.9,10.0,10.8,6.2,15.4,9.5,5,False,15.5,10.0,12.8,2,False
AGI,Alamos Gold Inc.,Basic Materials,Gold,13.6,17.8,11.2,19.4,2.0,12.8,5,False,12.6,5.6,9.1,2,False
AGI.TO,Alamos Gold Inc.,Basic Materials,Gold,13.6,17.8,,19.4,,16.9,3,False,12.1,5.4,8.8,2,False
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,16.4,4.4,9.8,4.6,,8.8,4,False,,3.8,3.8,1,True
AGL,"agilon health, inc.",Healthcare,Medical Care Facilities,8.4,1.8,7.5,6.6,16.9,8.2,5,False,,19.2,19.2,1,True
AGM,Federal Agricultural Mortgage Corporation,Financial Services,Credit Services,6.5,11.3,,18.3,13.1,12.3,4,False,12.9,14.3,13.6,2,False
AGN.AS,Aegon Ltd.,Financial Services,Insurance - Diversified,5.2,8.3,,3.1,19.3,9.0,4,False,12.6,10.4,11.5,2,False
AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,1.6,18.1,1.1,19.6,18.2,11.7,5,False,14.7,16.9,15.8,2,False
AGO,Assured Guaranty Ltd.,Financial Services,Insurance - Specialty,10.8,3.3,,14.4,19.5,12.0,4,False,10.4,1.9,6.2,2,False
AGRO,Adecoagro S.A.,Consumer Defensive,Farm Products,8.1,3.6,1.2,11.0,10.8,6.9,5,False,3.2,18.6,10.9,2,False
AGT.L,AVI Global Trust plc,,,,,,,,,0,True,,,,0,True
AGX,"Argan, Inc.",Industrials,Engineering & Construction,16.8,18.6,18.4,14.8,3.3,14.4,5,False,0.0,17.4,8.7,2,False
AGYS,"Agilysys, Inc.",Technology,Software - Application,13.8,12.1,9.8,12.0,2.0,9.9,5,False,0.0,8.8,4.4,2,False
AHG,Akso Health Group,Healthcare,Medical Distribution,9.2,6.6,4.6,2.0,,5.6,4,False,,0.6,0.6,1,True
AHR,"American Healthcare REIT, Inc.",Real Estate,REIT - Healthcare Facilities,15.2,7.2,11.5,4.1,1.7,7.9,5,False,0.0,18.2,9.1,2,False
AI,"C3.ai, Inc.",Technology,Software - Infrastructure,16.6,0.4,10.8,0.6,,7.1,4,False,,1.1,1.1,1,True
AI.PA,L'Air Liquide S.A.,Basic Materials,Specialty Chemicals,3.8,13.3,7.2,12.3,7.4,8.8,5,False,5.5,5.9,5.7,2,False
AIE.L,Ashoka India Equity Investment Ord,,,,,,,,,0,True,,,,0,True
AIF.TO,Altus Group Limited,Real Estate,Real Estate Services,10.8,2.1,13.9,3.8,13.8,8.9,5,False,,2.2,2.2,1,True
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,8.5,3.7,,5.3,19.6,9.3,4,False,10.3,3.9,7.1,2,False
AIN,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,12.2,1.9,7.4,6.5,12.6,8.1,5,False,,12.0,12.0,1,True
AIP,"Arteris, Inc.",Technology,Semiconductors,12.2,0.1,13.3,1.0,,6.6,4,False,,17.1,17.1,1,True
AIR,AAR Corp.,Industrials,Aerospace & Defense,8.8,11.0,5.8,7.6,1.1,6.9,5,False,16.5,16.2,16.4,2,False
AIR.PA,Airbus SE,Industrials,Aerospace & Defense,5.4,16.2,11.4,10.3,6.6,10.0,5,False,16.3,7.5,11.9,2,False
AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,15.2,16.0,12.9,10.8,5.9,12.2,5,False,5.1,12.8,9.0,2,False
AIXA.DE,AIXTRON SE,Technology,Semiconductor Equipment & Materials,12.7,7.3,16.5,12.0,6.5,11.0,5,False,1.4,17.7,9.5,2,False
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,6.7,15.0,,3.5,7.7,8.2,4,False,8.1,13.5,10.8,2,False
AJB.L,AJ Bell plc,Financial Services,Asset Management,17.0,19.7,,13.2,,16.6,3,False,2.2,8.4,5.3,2,False
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,5.3,3.3,,5.1,2.0,3.9,4,False,0.8,1.6,1.2,2,False
AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,6.1,9.0,7.6,9.8,15.6,9.6,5,False,6.1,12.9,9.5,2,False
AKE.PA,Arkema S.A.,Basic Materials,Specialty Chemicals,7.0,4.6,10.8,5.0,17.4,9.0,5,False,0.0,8.8,4.4,2,False
AKR,Acadia Realty Trust,Real Estate,REIT - Retail,10.2,8.6,11.0,10.1,4.5,8.9,5,False,0.0,10.5,5.2,2,False
AKRBP.OL,Aker BP ASA,Energy,Oil & Gas E&P,7.8,10.2,,15.7,,11.2,3,False,7.7,12.1,9.9,2,False
AKTS,"Aktis Oncology, Inc.",Healthcare,Biotechnology,17.8,,19.5,4.2,,13.8,3,False,,,,0,True
ALA.TO,AltaGas Ltd.,Energy,Oil & Gas Midstream,4.2,6.4,3.2,6.2,8.0,5.6,5,False,0.6,7.2,3.9,2,False
ALAB,"Astera Labs, Inc.",Technology,Semiconductors,18.0,16.3,8.0,17.0,0.1,11.9,5,False,0.0,13.6,6.8,2,False
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,11.6,5.5,15.2,10.0,7.9,10.0,5,False,0.0,16.7,8.4,2,False
ALC,Alcon Inc.,Healthcare,Medical Instruments & Supplies,8.3,9.0,10.2,13.0,7.4,9.6,5,False,0.0,6.2,3.1,2,False
ALC.SW,Alcon Inc.,Healthcare,Medical Instruments & Supplies,8.3,9.0,,13.0,,10.1,3,False,0.0,6.9,3.4,2,False
ALFA.ST,Alfa Laval AB (publ),Industrials,Specialty Industrial Machinery,7.6,15.0,10.1,13.9,6.9,10.7,5,False,10.0,14.8,12.4,2,False
ALG,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,16.5,7.2,14.4,8.8,4.0,10.2,5,False,13.1,3.6,8.4,2,False
ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,11.9,4.6,7.3,7.3,15.4,9.3,5,False,0.0,10.9,5.4,2,False
ALGN,"Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,11.4,12.3,14.6,14.8,15.9,13.8,5,False,14.1,12.0,13.0,2,False
ALGT,Allegiant Travel Company,Industrials,Airlines,3.4,3.0,10.0,5.4,8.0,6.0,5,False,0.0,12.9,6.4,2,False
ALH,Alliance Laundry Holdings Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7.8,19.6,10.2,16.3,0.6,10.9,5,False,0.0,,0.0,1,True
ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,5.0,16.4,16.2,9.2,,11.7,4,False,0.0,2.6,1.3,2,False
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,1.4,1.6,2.6,1.8,18.3,5.1,5,False,,3.0,3.0,1,True
ALKS,Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,6.3,9.3,8.2,12.8,6.6,8.6,5,False,0.0,15.3,7.6,2,False
ALKT,"Alkami Technology, Inc.",Technology,Software - Application,7.8,2.0,8.3,2.8,,5.2,4,False,,3.8,3.8,1,True
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,8.8,19.5,,7.0,7.0,10.6,4,False,20.0,11.0,15.5,2,False
ALLE,Allegion plc,Industrials,Security & Protection Services,7.8,18.3,11.2,16.5,10.1,12.8,5,False,10.2,4.0,7.1,2,False
ALLY,Ally Financial Inc.,Financial Services,Credit Services,,6.6,,7.2,11.3,8.4,3,False,15.8,7.6,11.7,2,False
ALM,Almonty Industries Inc.,Basic Materials,Other Industrial Metals & Mining,9.9,19.1,,17.2,,15.4,3,False,0.0,19.8,9.9,2,False
ALMR,"Alamar Biosciences, Inc.",Healthcare,Medical Devices,14.4,,13.5,2.3,,10.1,3,False,,,,0,True
ALMS,Alumis Inc.,Healthcare,Biotechnology,14.8,1.3,9.8,3.8,,7.4,4,False,,19.8,19.8,1,True
ALNT,Allient Inc.,Technology,Electronic Components,9.2,9.3,6.6,9.0,1.9,7.2,5,False,0.0,16.9,8.4,2,False
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,6.0,19.6,9.2,15.8,,12.6,4,False,0.0,0.8,0.4,2,False
ALPA4.SA,Alpargatas S.A.,Consumer Cyclical,Footwear & Accessories,14.9,14.0,12.5,16.2,10.6,13.6,5,False,12.6,19.5,16.0,2,False
ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,11.5,11.8,9.3,12.3,10.6,11.1,5,False,14.2,8.5,11.4,2,False
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,8.2,16.8,6.8,16.2,7.7,11.1,5,False,6.1,18.4,12.2,2,False
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,8.9,16.4,13.6,10.2,14.9,12.8,5,False,12.7,10.2,11.4,2,False
ALV.DE,Allianz SE,Financial Services,Insurance - Diversified,9.8,15.7,,4.1,,9.9,3,False,9.0,13.7,11.4,2,False
ALVO,Alvotech,Healthcare,Drug Manufacturers - Specialty & Generic,2.3,,1.4,3.2,,2.3,3,False,,1.2,1.2,1,True
ALW.L,Alliance Witan Plc,,,,,,,,,0,True,,,,0,True
ALX,"Alexander's, Inc.",Real Estate,REIT - Retail,10.4,19.9,8.5,14.9,15.6,13.9,5,False,20.0,17.0,18.5,2,False
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,4.9,14.6,10.7,17.4,11.4,11.8,5,False,0.0,5.1,2.6,2,False
AMAL,Amalgamated Financial Corp.,Financial Services,Banks - Regional,,12.2,,14.6,4.4,10.4,3,False,10.3,19.0,14.6,2,False
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,10.9,18.4,7.6,18.2,9.2,12.9,5,False,14.0,17.3,15.6,2,False
AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,15.6,2.0,11.4,2.0,0.7,6.3,5,False,,4.3,4.3,1,True
AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,9.6,,9.2,5.4,18.3,10.6,4,False,0.0,17.4,8.7,2,False
AMBQ,"Ambiq Micro, Inc.",Technology,Semiconductors,19.0,1.8,10.6,1.4,,8.2,4,False,,16.3,16.3,1,True
AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,2.8,,5.6,6.4,,4.9,3,False,,7.1,7.1,1,True
AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,7.0,9.3,9.4,9.4,11.5,9.3,5,False,8.9,14.5,11.7,2,False
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,14.0,9.6,8.4,14.0,3.0,9.8,5,False,0.0,18.5,9.2,2,False
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,9.4,12.1,12.4,17.9,4.7,11.3,5,False,5.9,13.0,9.4,2,False
AMER3.SA,Americanas S.A.,Consumer Cyclical,Internet Retail,6.0,3.0,0.2,1.6,,2.7,4,False,20.0,5.0,12.5,2,False
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,13.4,17.3,,11.8,17.2,14.9,4,False,12.3,17.5,14.9,2,False
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,2.1,19.6,9.4,18.4,11.3,12.2,5,False,6.7,15.2,11.0,2,False
AMH,American Homes 4 Rent,Real Estate,REIT - Residential,8.7,10.0,12.9,11.2,6.0,9.8,5,False,12.8,9.5,11.2,2,False
AMKR,"Amkor Technology, Inc.",Technology,Semiconductor Equipment & Materials,9.7,11.1,4.8,9.9,7.5,8.6,5,False,20.0,14.8,17.4,2,False
AML.L,Aston Martin Lagonda Global Holdings plc,Consumer Cyclical,Auto Manufacturers,2.8,0.2,,0.4,,1.1,3,False,,0.2,0.2,1,True
AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,17.3,1.9,9.0,7.0,,8.8,4,False,,18.3,18.3,1,True
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,3.8,15.2,11.2,10.2,19.5,12.0,5,False,18.2,16.2,17.2,2,False
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,9.9,19.7,,8.0,15.4,13.2,4,False,11.4,8.6,10.0,2,False
AMPL,"Amplitude, Inc.",Technology,Software - Application,10.0,0.7,13.5,1.4,5.2,6.2,5,False,,11.7,11.7,1,True
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,7.7,4.0,0.4,5.3,,4.4,4,False,0.0,0.9,0.4,2,False
AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,3.6,20.0,3.7,13.5,,10.2,4,False,0.0,16.1,8.0,2,False
AMRZ,Amrize Ltd,Basic Materials,Building Materials,4.8,10.6,10.1,11.8,,9.3,4,False,10.3,2.4,6.4,2,False
AMRZ.SW,Amrize AG,Basic Materials,Building Materials,4.8,10.6,,11.8,,9.1,3,False,9.9,3.2,6.6,2,False
AMS.MC,"Amadeus IT Group, S.A.",Technology,Information Technology Services,3.2,16.5,12.0,16.8,16.8,13.1,5,False,9.7,5.1,7.4,2,False
AMSC,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,17.4,17.8,11.5,11.2,0.1,11.6,5,False,20.0,0.2,10.1,2,False
AMT,American Tower Corporation,Real Estate,REIT - Specialty,3.2,19.4,7.3,14.1,7.5,10.3,5,False,12.5,6.0,9.2,2,False
AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional,,3.0,,7.4,6.1,5.5,3,False,0.0,17.0,8.5,2,False
AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services,10.8,4.0,10.5,3.6,,7.2,4,False,9.5,3.1,6.3,2,False
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,12.2,17.2,9.6,15.4,,13.6,4,False,13.7,15.0,14.4,2,False
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,0.8,17.4,6.8,5.3,17.4,9.5,5,False,19.1,7.9,13.5,2,False
ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,7.6,1.1,8.8,3.0,12.4,6.6,5,False,,18.7,18.7,1,True
ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,8.9,10.7,4.4,3.0,2.8,6.0,5,False,18.5,19.3,18.9,2,False
ANDG,Andersen Group Inc.,Consumer Cyclical,Personal Services,9.6,0.2,10.9,4.8,7.4,6.6,5,False,0.0,,0.0,1,True
ANE.MC,"Corporación Acciona Energías Renovables, S.A.",Utilities,Utilities - Renewable,14.9,2.5,10.8,3.9,7.8,8.0,5,False,0.0,5.2,2.6,2,False
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,9.0,18.2,13.8,15.8,10.6,13.5,5,False,15.0,19.3,17.2,2,False
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,6.4,16.6,11.8,14.6,6.0,11.1,5,False,14.2,3.0,8.6,2,False
ANRO,"Alto Neuroscience, Inc.",Healthcare,Biotechnology,16.0,2.9,10.0,7.0,1.2,7.4,5,False,,20.0,20.0,1,True
AO.L,AO World plc,Consumer Cyclical,Specialty Retail,10.8,15.6,,5.4,,10.6,3,False,12.1,7.6,9.8,2,False
AON,Aon plc,Financial Services,Insurance Brokers,3.8,19.4,,7.6,7.8,9.6,4,False,18.2,2.1,10.2,2,False
AORT,"Artivion, Inc.",Healthcare,Medical Devices,6.2,8.0,6.2,8.2,1.5,6.0,5,False,,1.2,1.2,1,True
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,10.2,17.3,14.8,15.2,17.7,15.0,5,False,18.1,2.8,10.5,2,False
AP.UN.TO,,,,,,,,,,0,True,,,,0,True
APA,APA Corporation,Energy,Oil & Gas E&P,8.0,17.0,14.1,15.9,10.6,13.1,5,False,17.7,16.5,17.1,2,False
APAM,Artisan Partners Asset Management Inc.,Financial Services,Asset Management,12.2,19.8,,8.3,17.2,14.4,4,False,16.2,6.6,11.4,2,False
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,3.0,4.1,4.8,7.8,10.5,6.0,5,False,,8.3,8.3,1,True
APG,APi Group Corporation,Industrials,Engineering & Construction,8.6,8.6,10.8,6.8,7.2,8.4,5,False,,10.8,10.8,1,True
APGE,"Apogee Therapeutics, Inc.",Healthcare,Biotechnology,19.2,4.6,9.8,7.0,,10.1,4,False,,19.1,19.1,1,True
APH,Amphenol Corporation,Technology,Electronic Components,6.0,18.3,6.8,16.6,5.6,10.7,5,False,0.4,11.4,5.9,2,False
APLD,Applied Digital Corporation,Technology,Information Technology Services,6.3,2.4,0.7,1.1,2.7,2.6,5,False,,8.8,8.8,1,True
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,10.2,8.5,14.1,8.4,16.5,11.5,5,False,13.4,18.8,16.1,2,False
APMD,"Apnimed, Inc.",Healthcare,Biotechnology,5.6,,9.6,11.0,,8.7,3,False,20.0,,20.0,1,True
APN.L,Applied Nutrition Plc,Consumer Defensive,Packaged Foods,18.0,19.2,,18.8,,18.7,3,False,0.0,19.8,9.9,2,False
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,10.3,8.9,,4.6,6.0,7.5,4,False,0.0,5.6,2.8,2,False
APP,AppLovin Corporation,Communication Services,Advertising Agencies,12.7,19.8,10.7,20.0,3.9,13.4,5,False,10.0,0.7,5.4,2,False
APPF,"AppFolio, Inc.",Technology,Software - Application,16.0,17.4,10.2,14.2,5.3,12.6,5,False,0.0,4.4,2.2,2,False
APPN,Appian Corporation,Technology,Software - Infrastructure,4.8,,9.1,4.0,6.3,6.0,4,False,,12.6,12.6,1,True
APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,13.2,5.8,12.4,8.2,19.5,11.8,5,False,5.9,0.5,3.2,2,False
AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities - Diversified,9.4,2.2,8.1,5.6,19.0,8.9,5,False,2.6,10.8,6.7,2,False
AQN.TO,Algonquin Power & Utilities Corp.,Utilities,Utilities - Diversified,9.4,2.2,,5.6,,5.7,3,False,2.5,11.0,6.8,2,False
AR,Antero Resources Corporation,Energy,Oil & Gas E&P,5.0,11.7,9.5,12.0,1.4,7.9,5,False,15.1,3.6,9.4,2,False
ARCB,ArcBest Corporation,Industrials,Trucking,9.5,2.7,13.6,3.7,13.1,8.5,5,False,0.0,19.0,9.5,2,False
ARCC,Ares Capital Corporation,Financial Services,Asset Management,5.6,3.4,,15.6,17.4,10.5,4,False,9.2,6.2,7.7,2,False
ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,5.1,17.9,8.6,7.6,5.2,8.9,5,False,20.0,15.5,17.8,2,False
ARDT,"Ardent Health, Inc.",Healthcare,Medical Care Facilities,4.9,12.2,10.0,9.5,,9.2,4,False,10.4,3.3,6.8,2,False
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,6.2,4.0,10.0,3.8,,6.0,4,False,,1.7,1.7,1,True
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,14.8,1.6,10.9,4.0,18.8,10.0,5,False,,0.8,0.8,1,True
ARE.TO,Aecon Group Inc.,Industrials,Engineering & Construction,7.8,1.4,16.0,2.2,8.8,7.2,5,False,,18.6,18.6,1,True
ARES,Ares Management Corporation,Financial Services,Asset Management,4.8,12.6,,5.2,7.5,7.5,4,False,0.0,2.4,1.2,2,False
ARGX.BR,argenx SE,Healthcare,Biotechnology,16.0,17.5,,18.5,,17.3,3,False,0.0,13.9,7.0,2,False
ARHS,"Arhaus, Inc.",Consumer Cyclical,Specialty Retail,4.8,13.7,11.6,8.6,4.0,8.5,5,False,10.0,5.8,7.9,2,False
ARIS.TO,Aris Mining Corporation,Basic Materials,Gold,11.8,15.2,,16.4,,14.5,3,False,10.4,18.3,14.4,2,False
ARLO,"Arlo Technologies, Inc.",Industrials,Building Products & Equipment,13.8,15.8,16.8,4.6,6.1,11.4,5,False,0.0,2.0,1.0,2,False
ARMK,Aramark,Industrials,Specialty Business Services,5.4,9.9,6.2,4.0,6.2,6.3,5,False,0.0,16.6,8.3,2,False
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,5.6,15.5,8.2,13.6,6.3,9.8,5,False,17.0,6.1,11.6,2,False
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,9.0,15.3,10.0,12.7,,11.8,4,False,0.0,11.9,6.0,2,False
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,0.8,18.3,0.3,19.0,18.5,11.4,5,False,19.4,17.4,18.4,2,False
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,7.9,10.7,10.0,5.9,14.6,9.8,5,False,13.6,14.9,14.2,2,False
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,7.5,2.6,8.6,2.0,,5.2,4,False,,18.1,18.1,1,True
ARX,Accelerant Holdings,Financial Services,Insurance Brokers,16.8,0.1,,2.1,4.8,6.0,4,False,,13.8,13.8,1,True
ARX.TO,ARC Resources Ltd.,Energy,Oil & Gas E&P,9.0,12.9,11.7,12.0,10.3,11.2,5,False,12.0,8.5,10.2,2,False
ARXS,"Arxis, Inc.",Industrials,Aerospace & Defense,15.6,,13.5,7.8,3.6,10.1,4,False,0.0,,0.0,1,True
AS,"Amer Sports, Inc.",Consumer Cyclical,Leisure,13.8,9.0,12.5,10.3,,11.4,4,False,0.3,6.5,3.4,2,False
ASAI3.SA,Sendas Distribuidora S.A.,Consumer Defensive,Grocery Stores,4.2,14.2,5.4,5.6,2.3,6.3,5,False,5.7,5.7,5.7,2,False
ASAN,"Asana, Inc.",Technology,Software - Application,4.0,0.2,16.2,2.2,13.0,7.1,5,False,,2.8,2.8,1,True
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,,6.6,,12.4,7.6,8.9,3,False,14.3,11.3,12.8,2,False
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals,8.0,6.6,11.4,6.7,19.1,10.4,5,False,0.0,15.8,7.9,2,False
ASHM.L,Ashmore Group Plc,Financial Services,Asset Management,18.0,12.3,,13.0,,14.4,3,False,11.4,12.1,11.8,2,False
ASIC,Ategrity Specialty Insurance Co,Financial Services,Insurance - Property & Casualty,15.2,15.2,,8.2,1.1,9.9,4,False,10.2,14.0,12.1,2,False
ASL.L,Aberforth Smaller Companies Trust Plc,,,,,,,,,0,True,,,,0,True
ASM,Avino Silver & Gold Mines Ltd.,Basic Materials,Other Precious Metals & Mining,17.7,15.9,13.8,16.5,,16.0,4,False,0.0,12.6,6.3,2,False
ASM.AS,ASM International NV,Technology,Semiconductor Equipment & Materials,15.0,16.6,8.4,18.2,6.0,12.8,5,False,15.0,14.0,14.5,2,False
ASM.TO,Avino Silver & Gold Mines Ltd.,Basic Materials,Other Precious Metals & Mining,17.7,15.9,,16.5,,16.7,3,False,0.0,12.7,6.4,2,False
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,9.1,19.0,,18.5,,15.5,3,False,6.4,15.4,10.9,2,False
ASML.AS,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,9.1,19.0,8.6,18.5,7.1,12.5,5,False,6.5,15.4,11.0,2,False
ASND,Ascendis Pharma A/S,Healthcare,Biotechnology,9.9,19.8,,19.8,,16.5,3,False,14.4,12.7,13.6,2,False
ASO,"Academy Sports and Outdoors, Inc.",Consumer Cyclical,Specialty Retail,4.9,14.3,6.4,8.2,17.9,10.3,5,False,20.0,6.1,13.0,2,False
ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",Industrials,Airports & Air Services,13.4,16.1,,19.0,,16.2,3,False,15.2,2.5,8.8,2,False
ASST,"Strive, Inc.",Financial Services,Asset Management,18.7,0.1,,0.6,0.0,4.9,4,False,,0.1,0.1,1,True
ASTE,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery,8.3,3.5,4.4,4.3,6.4,5.4,5,False,0.0,4.3,2.2,2,False
ASTH,"Astrana Health, Inc.",Healthcare,Medical Care Facilities,3.8,10.3,11.0,9.4,10.2,8.9,5,False,0.0,13.0,6.5,2,False
ASTS,"AST SpaceMobile, Inc.",Technology,Communication Equipment,10.9,0.7,4.2,2.3,,4.5,4,False,,10.4,10.4,1,True
AT1.DE,Aroundtown SA,Real Estate,Real Estate Services,10.8,8.0,10.6,16.0,,11.4,4,False,20.0,0.7,10.4,2,False
ATAI,AtaiBeckley Inc.,Healthcare,Biotechnology,16.4,0.2,8.8,3.9,3.4,6.5,5,False,,13.6,13.6,1,True
ATCO-A.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,9.8,16.9,12.4,16.4,7.4,12.6,5,False,3.9,14.1,9.0,2,False
ATD.TO,Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,10.7,14.6,,8.7,,11.3,3,False,9.9,14.1,12.0,2,False
ATEC,"Alphatec Holdings, Inc.",Healthcare,Medical Devices,2.0,0.3,7.8,4.2,2.7,3.4,5,False,,1.4,1.4,1,True
ATG.L,Auction Technology Group plc,Communication Services,Internet Content & Information,10.5,1.2,,3.6,,5.1,3,False,,17.6,17.6,1,True
ATH.TO,Athabasca Oil Corporation,Energy,Oil & Gas E&P,16.2,10.1,12.2,12.1,11.0,12.3,5,False,0.0,12.9,6.4,2,False
ATHS,Athene Holding Ltd. 7.250% Fixe,,,,,,,,,0,True,,,,0,True
ATI,ATI Inc.,Industrials,Metal Fabrication,7.2,16.8,9.6,13.8,5.3,10.5,5,False,0.0,19.6,9.8,2,False
ATLC,Atlanticus Holdings Corporation,Financial Services,Credit Services,9.6,17.0,,8.0,13.3,12.0,4,False,12.7,17.5,15.1,2,False
ATMU,Atmus Filtration Technologies Inc.,Consumer Cyclical,Auto Parts,10.2,19.1,9.0,15.4,2.4,11.2,5,False,9.1,11.8,10.4,2,False
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,14.6,10.9,11.9,18.5,2.6,11.7,5,False,6.7,6.1,6.4,2,False
ATR,"AptarGroup, Inc.",Healthcare,Medical Instruments & Supplies,5.8,14.3,9.2,13.4,14.8,11.5,5,False,16.3,7.1,11.7,2,False
ATR.L,Schroders Investment Trusts - Schroder Asian Total Return Investment Company plc,,,,,,,,,0,True,,,,0,True
ATRC,"AtriCure, Inc.",Healthcare,Medical Instruments & Supplies,12.2,8.7,10.6,10.4,4.9,9.4,5,False,0.0,13.4,6.7,2,False
ATRO,Astronics Corporation,Industrials,Aerospace & Defense,8.2,18.3,8.0,12.0,,11.6,4,False,8.9,19.1,14.0,2,False
ATS,ATS Corporation,Industrials,Specialty Industrial Machinery,9.6,3.4,,5.2,,6.1,3,False,0.0,1.6,0.8,2,False
